,pred
2643,339574.69889759726
2644,270046.9726925584
2645,167986.7278027906
2646,193743.17189685433
2647,162729.83948478266
2648,260715.82790419963
2649,196113.11431245183
2650,177606.75383295043
2651,232225.39313553297
2652,155554.77206017904
2653,181571.63589448325
2654,177314.587634973
2655,198950.13419097033
2656,169104.64190784693
2657,332513.48575108906
2658,126069.0061652319
2659,150226.9207272684
2660,256027.9022659669
2661,250239.69172974964
2662,344996.450849628
2663,162343.78114995774
2664,281405.4852550078
2665,181989.46300214672
2666,171074.44023681988
2667,189439.97448532883
2668,189052.44247866407
2669,116836.49827341907
2670,152867.42317003317
2671,271677.51334854175
2672,177775.34617099687
2673,161335.8102649803
2674,262900.77922892466
2675,168199.3826715143
2676,388439.1500774794
2677,267962.78731876495
2678,239662.76781451347
2679,218261.25960665022
2680,166661.66656352728
2681,202442.64864870947
2682,158018.21226395268
2683,180749.6501023333
2684,200467.73875005447
2685,179939.32768867738
2686,245754.2679369842
2687,162282.4305691818
2688,158388.72147184578
2689,224876.189540922
2690,188676.5307191178
2691,350069.6254449566
2692,134250.97236457095
2693,181656.8154654778
2694,317072.5694553008
2695,189061.52616178247
2696,348175.35345306643
2697,187012.30455240066
2698,304330.7471366193
2699,313576.33464261866
2700,336707.0690358637
2701,207588.00884550167
2702,230138.058081877
2703,189272.231566681
2704,168137.40529762092
2705,216053.7185465825
2706,187503.82042016817
2707,197993.34744969138
2708,208231.42780974033
2709,303750.4086913977
2710,163230.4652303572
2711,127902.15656642301
2712,191516.4630021712
2713,162979.50934350753
2714,203910.29811386633
2715,143809.876217766
2716,263475.9903807336
2717,173748.52261144127
2718,219519.2512925871
2719,337313.133573056
2720,151575.25354296778
2721,161310.25237450842
2722,258766.25844699692
2723,125320.29720516414
2724,278044.390101515
2725,163774.73128161777
2726,176244.5304506683
2727,350984.80116276996
2728,147899.3722816651
2729,308376.9759858381
2730,265507.328016845
2731,146941.02937201454
2732,231171.44133864116
2733,189736.46687394823
2734,130151.61754125949
2735,137216.90595373756
2736,247397.0793142953
2737,156755.3501600201
2738,192736.47953495447
2739,247718.5395886877
2740,221059.91365094055
2741,262705.6121233016
2742,326615.85544560896
2743,218947.3049463447
2744,210084.17251894865
2745,112353.58204586254
2746,177392.5882324189
2747,229011.86360609758
2748,226653.35002112866
2749,213322.06184318638
2750,212107.73093810296
2751,315394.1361753374
2752,295226.5172078332
2753,326409.61476782145
2754,233621.36047537735
2755,198159.79212996687
2756,200541.23787245137
2757,121458.84020442737
2758,181624.02243996854
2759,240642.08536574867
2760,190710.52035404727
2761,197590.40111448296
2762,204609.9866290698
2763,301427.06943832984
2764,293402.8764209478
2765,271224.2730854887
2766,157879.9187755299
2767,222880.67918233853
2768,230999.10419304363
2769,266936.14902251924
2770,176184.424123893
2771,169079.73968365908
2772,176860.6131417394
2773,247672.1157484857
2774,195478.7257222854
2775,229723.10092939905
2776,173159.30191621595
2777,192501.74727101688
2778,184509.0299537445
2779,182698.46204960946
2780,364900.37451055093
2781,312910.0705760465
2782,150976.4973029985
2783,170905.24494860237
2784,244275.04347359308
2785,234719.451382262
2786,183043.22271293725
2787,165019.91968805587
2788,208795.51648191974
2789,397196.92553458497
2790,161150.00381775343
2791,153743.72521604717
2792,159202.71958611064
2793,236481.5856884718
2794,161037.2258386728
2795,249581.56143299767
2796,266032.3675310743
2797,236582.2004856678
2798,242129.60437957261
2799,201451.5150486586
2800,235988.59746791262
2801,262160.61356982746
2802,163011.31714667223
2803,178667.37305751882
2804,154958.73926095804
2805,176625.81867696584
2806,211808.3925140058
2807,151008.71366376674
2808,208268.0501074175
2809,350525.46830654546
2810,390619.22723311884
2811,301883.5032674829
2812,328452.3898188597
2813,209173.90366841556
2814,225340.57594730429
2815,145626.52698074878
2816,231857.06220890666
2817,213711.48270957486
2818,239260.0241617812
2819,195304.9407018101
2820,179882.52583513444
2821,150061.6598878514
2822,151007.59851430616
2823,244703.02395515938
2824,143862.6133948249
2825,198035.58905760333
2826,240508.91425634548
2827,268930.13989193935
2828,380150.9453524204
2829,165638.371182979
2830,68620.25701408005
2831,421766.15332813986
2832,224364.87281037748
2833,329140.22415087646
2834,179435.9540342357
2835,290645.1384266094
2836,240188.8735436878
2837,198620.627095173
2838,172259.59104956713
2839,265267.12688190787
2840,164814.81172502236
2841,166207.0074515115
2842,370950.52125565783
2843,268048.36467782594
2844,174625.82806434055
2845,277931.39704562415
2846,177728.16666850544
2847,258608.96264626028
2848,318910.32234278944
2849,189794.83665893695
2850,239485.18345504266
2851,141012.2741915387
2852,544447.9866262904
2853,398194.5263388333
2854,202445.38242057466
2855,279706.6899084651
2856,182157.41108624786
2857,237359.07086294398
2858,189719.5605696629
2859,172930.8451187387
2860,131781.41864419033
2861,162983.88454963337
2862,203209.02711068874
2863,193569.21691173635
2864,99565.2687509037
2865,183788.16887319292
2866,310397.6648451999
2867,159694.04662030813
2868,171582.57890398375
2869,178551.3677516657
2870,382670.85394125304
2871,156063.03403290082
2872,281032.7450475653
2873,196496.37835693866
2874,208247.86486661696
2875,219405.53537147248
2876,143173.4681211064
2877,242705.55795141312
2878,189021.59250337607
2879,186933.21612104104
2880,147900.65863246092
2881,149817.535552769
2882,242255.17123299933
2883,198534.7231863512
2884,204128.87864122496
2885,173175.63809939023
2886,347667.2904115871
2887,164843.01526221065
2888,165930.095078138
2889,211110.71895718147
2890,138016.09965667335
2891,205139.4429411822
2892,199819.24139856812
2893,162937.36718413004
2894,144426.5953124745
2895,309941.1716710957
2896,177470.2522081409
2897,192167.70449883584
2898,141682.60375053718
2899,210482.58785545145
2900,193722.07299280987
2901,214351.3300194023
2902,136393.82722831023
2903,217768.57660798248
2904,143215.97729217605
2905,192879.6636614145
2906,183608.7881069371
2907,389588.9713562869
2908,194304.4941629447
2909,288781.8812665269
2910,205352.30950566084
2911,205960.31441272027
2912,265771.18554532254
2913,131763.4026176444
2914,164867.38101764664
2915,205403.08843169565
2916,225092.39507605185
2917,326567.7785279678
2918,312266.5565888107
2919,230977.84223117225
2920,247725.6420866621
2921,412933.3318578111
2922,335130.90241926705
2923,308297.8295679808
2924,199694.57933993664
2925,169660.8780597177
2926,352550.9176521007
2927,243158.48060875665
2928,230115.42807491773
2929,183495.44383082428
2930,161019.4352574809
2931,203795.58518592632
2932,152459.45449028115
2933,219110.1978377829
2934,191984.73073438797
2935,160827.38717511384
2936,179289.05784653296
2937,281705.1131499668
2938,200527.68948201538
2939,251232.82327945
2940,204224.7715036043
2941,209033.04549563237
2942,111919.63997183827
2943,151540.8539475986
2944,317112.5785095762
2945,178106.5104592181
2946,154905.84169567432
2947,170020.46299535464
2948,169242.25610649248
2949,214037.32749762107
2950,154351.9959544358
2951,177138.3855321233
2952,207534.9426815911
2953,349566.75064581307
2954,188705.53157435503
2955,281145.90511709184
2956,174153.52100567485
2957,192718.94291108008
2958,184070.6096727026
2959,151203.1085629849
2960,159594.07365656513
2961,143254.46537018404
2962,230099.4743118495
2963,284007.5348592638
2964,273826.9173766241
2965,267654.90397443227
2966,207429.19059911213
2967,108507.01111688973
2968,201287.5319762415
2969,243769.1688625044
2970,239668.94397873819
2971,177344.91099755492
2972,136025.05391044557
2973,121667.36928277003
2974,174654.12939261456
2975,191746.88538238074
2976,330237.15567140776
2977,278373.2769870663
2978,146696.0551807272
2979,201649.11826814566
2980,185869.68021148664
2981,221398.95961622536
2982,269040.5121428861
2983,198096.12325399238
2984,183788.16887319292
2985,270620.38072256255
2986,183354.77067568156
2987,175147.24521699187
2988,238981.90190966098
2989,184903.54230997548
2990,275158.34119141387
2991,196714.54591603295
2992,124780.90261142008
2993,232052.86522384651
2994,216644.38498526474
2995,165503.40440672677
2996,168232.87187554492
2997,196989.58136110555
2998,221941.1962283703
2999,402516.1681529127
3000,271298.76946356497
3001,187430.7248241437
3002,287958.12518837734
3003,165102.09595933903
3004,155034.8302225472
3005,186861.91379828335
3006,239108.98331458485
3007,387764.67953870737
3008,219561.2904088272
3009,313196.56283657206
3010,153645.08635782215
3011,159783.5984617527
3012,317461.83427717985
3013,181977.78243822587
3014,216758.49337562564
3015,116949.45428989135
3016,192667.99030569338
3017,210080.63869420465
3018,258415.25761690855
3019,194450.56319965766
3020,187067.82565828416
3021,193211.90441554558
3022,155488.15781409226
3023,124780.90261142008
3024,204346.4234456919
3025,355840.5218072199
3026,156632.3141020768
3027,202532.43574185335
3028,200559.71632617514
3029,208086.05987628718
3030,186463.85554826687
3031,201790.94128580502
3032,250937.4045696328
3033,140672.22670515516
3034,193828.93762382117
3035,152098.83133061675
3036,157952.84159052867
3037,283295.09720174514
3038,242846.58296379144
3039,198995.32692022278
3040,293360.1253547057
3041,148992.91829208776
3042,260627.361660357
3043,181584.0521625121
3044,170488.52588586506
3045,148804.03308118146
3046,193580.508329447
3047,182233.2717412513
3048,155871.97542468703
3049,159065.34948690285
3050,240526.10318264138
3051,192303.87901751895
3052,176744.81194886606
3053,224697.73411699274
3054,140563.4966128388
3055,151748.444455233
3056,287396.0660491441
3057,258875.4015817852
3058,212282.0828916771
3059,291475.2366291594
3060,201854.23998848337
3061,189221.5837252254
3062,154426.11462401302
3063,310065.67452461063
3064,261882.41610707727
3065,156669.74941707068
3066,278337.43088718806
3067,220879.213069112
3068,235781.0789743495
3069,155848.80862440565
3070,158252.83094921627
3071,248264.46579039653
3072,149353.19317820974
3073,264334.0090009197
3074,197790.85643952285
3075,182967.6306342534
3076,290722.0452395869
3077,155845.27522090857
3078,156332.11238077903
3079,144736.93393981032
3080,395127.64903926535
3081,196612.44913358576
3082,164813.13229914286
3083,296512.02999595157
3084,225599.95951371995
3085,375971.16738784424
3086,174137.51465015725
3087,164184.2427894168
3088,186475.34830225437
3089,172576.07885027307
3090,194204.2698814406
3091,176510.56330491192
3092,170797.1003322865
3093,204989.3923576533
3094,260255.8751704761
3095,174262.5436924128
3096,166427.0941856551
3097,115586.41895183666
3098,183927.02150031037
3099,183136.3890885817
3100,263606.9457269164
3101,192546.82572797925
3102,334937.4997714085
3103,131694.260046049
3104,202215.6671395432
3105,238723.16639128738
3106,222760.4457434397
3107,235950.06180132818
3108,229353.33349527672
3109,162236.30054479282
3110,155923.19521000737
3111,190156.49744285725
3112,247126.07880775473
3113,168766.63239101067
3114,144183.07371603535
3115,191465.26370815843
3116,162212.7565215089
3117,207060.5847580046
3118,116577.60162084443
3119,280286.94101464027
3120,194057.15121893186
3121,143609.18063990044
3122,172819.30040453482
3123,208443.1381355207
3124,199398.23081694247
3125,178120.0790438625
3126,220694.25191795212
3127,214353.63416480698
3128,193276.23109755098
3129,132095.5205090577
3130,228071.2716712241
3131,168219.85722842612
3132,194163.7187696017
3133,126575.45929263505
3134,234669.88880469959
3135,222255.1994633349
3136,225927.92630143132
3137,190005.89308131638
3138,318651.68961888825
3139,199996.7175900846
3140,171873.7626049835
3141,182658.72387551877
3142,166219.4912541884
3143,200591.82666420582
3144,184109.74015656687
3145,190196.34149756533
3146,186967.86365792505
3147,272534.71506648394
3148,398368.3696962502
3149,199524.63274916762
3150,213873.8753811023
3151,189441.57137627338
3152,159890.55221003835
3153,148264.01475129506
3154,267095.6088059098
3155,173920.25575537208
3156,211183.6546644535
3157,348116.9084183292
3158,141233.34593571757
3159,252884.20438154312
3160,173680.7623712314
3161,195592.5541390814
3162,288895.9555344922
3163,396966.66399684624
3164,205881.8785077691
3165,285641.00189688103
3166,166731.7792476653
3167,190594.4912366955
3168,232804.7464789936
3169,202118.20447390323
3170,303538.1323938936
3171,282019.9535991618
3172,118904.41535996724
3173,257919.81508676332
3174,172832.3603703639
3175,166952.01609776565
3176,150067.5384915468
3177,190526.3915302056
3178,189481.10743656382
3179,262945.4246415011
3180,356010.67982301285
3181,172514.40750485356
3182,247511.36814859978
3183,213134.06916544266
3184,196721.6693821275
3185,185707.03034690674
3186,150431.958132552
3187,217382.9839395265
3188,187847.73070946443
3189,212633.2972822498
3190,309540.9817817626
3191,130503.3291757197
3192,178320.90695627555
3193,216697.42334189478
3194,193188.8533410523
3195,178340.4051955384
3196,167366.66127528506
3197,278631.79489191977
3198,180932.6870485631
3199,170071.45587989903
3200,410679.4019289865
3201,201273.82141954117
3202,169003.48178882428
3203,151391.66972476433
3204,264820.20914209116
3205,255625.41708664186
3206,135550.0683524165
3207,248845.25086269111
3208,441186.520262851
3209,186232.56841498305
3210,194885.23378911466
3211,157692.77900681124
3212,389823.2832378999
3213,195313.65569973088
3214,157233.6880981668
3215,360953.95603148715
3216,282239.93699662935
3217,246150.6737641201
3218,345234.9561154238
3219,374297.0916711476
3220,203886.87856327213
3221,153698.49755940627
3222,250719.37165763247
3223,193208.1980647614
3224,320290.51920447784
3225,180170.75478270793
3226,166193.6056667803
3227,194653.59208831188
3228,248387.15544864282
3229,175155.90574214657
3230,222764.43969887088
3231,251902.3916008749
3232,209839.9764528119
3233,169007.65622514498
3234,278320.8029701032
3235,278949.3335739725
3236,170734.11188361957
3237,212785.449137182
3238,174353.75010842466
3239,230075.34532891892
3240,323269.2315844036
3241,203916.0097645654
3242,179523.79882398824
3243,218739.87935182377
3244,244104.25009357714
3245,185282.36248825755
3246,208561.16372743982
3247,244262.1719624584
3248,209391.5084794782
3249,188906.79666418766
3250,241713.00068862567
3251,225645.7168108007
3252,216293.3079003849
3253,188554.20067259
3254,258460.5607043195
3255,182289.6770027824
3256,201188.35253298943
3257,163154.61034047152
3258,352575.16473234096
3259,341232.1753713994
3260,198441.65470854088
3261,132505.60390267317
3262,180811.63504843187
3263,147629.00314139057
3264,196433.23976601913
3265,343782.871094826
3266,280129.91354560456
3267,199922.10273516973
3268,240097.60528433375
3269,113905.70671519163
3270,242722.33096688025
3271,381506.72618332726
3272,195341.6951155817
3273,119398.44866589266
3274,326203.5527564888
3275,248111.75799047464
3276,159321.72041309808
3277,219312.94730957216
3278,322280.4977516733
3279,343057.92903086654
3280,283488.13457068795
3281,212643.20952330733
3282,192006.79919970673
3283,212205.46699984363
3284,185985.55993833405
3285,187523.705123567
3286,340319.1441263748
3287,202785.966075725
3288,119740.58445886182
3289,156951.87692072484
3290,253940.6880257911
3291,217894.03504715124
3292,306375.6738392554
3293,209726.51820572402
3294,240364.19132154333
3295,263739.3143423126
3296,164750.08501584234
3297,164228.3753784552
3298,187813.31737707756
3299,156906.67071969726
3300,330126.47545341006
3301,361506.475157936
3302,193227.05248705845
3303,397100.8799748697
3304,257143.53427876282
3305,375002.9576421506
3306,284506.75079268566
3307,207569.35800723828
3308,285309.87891594344
3309,322540.7996546023
3310,105095.1861311419
3311,152171.58573716684
3312,160150.87568326716
3313,343432.47745564784
3314,154575.35198129565
3315,146712.82523900096
3316,171284.5204925032
3317,144553.62570617406
3318,171245.7503572247
3319,126051.05854068644
3320,161773.81003912003
3321,229571.2268565986
3322,341122.0721717991
3323,197750.18168413691
3324,155346.8545603975
3325,221440.3854150789
3326,192730.5991488697
3327,177350.9167803704
3328,192542.33686528887
3329,194601.46381022685
3330,166070.85423361685
3331,201451.27378596007
3332,200260.39105662904
3333,122138.63147912614
3334,153406.50942403497
3335,282484.6817250207
3336,150528.53764949227
3337,205913.11491970008
3338,174303.86544879776
3339,292854.44804659684
3340,150474.31812950503
3341,182709.3641529705
3342,288365.7710934142
3343,212180.765909163
3344,159282.8188747717
3345,108875.90307325985
3346,255293.3715416471
3347,246423.49085512373
3348,154462.374498803
3349,115719.87255339438
3350,225934.91984250152
3351,162353.92560765188
3352,117191.1121918175
3353,167844.4159206897
3354,153073.49895473968
3355,197181.9750671457
3356,374464.82761657157
3357,144665.42321826617
3358,166323.04077495856
3359,308805.56632960646
3360,179817.18650218498
3361,255938.1602711958
3362,137993.63346239916
3363,181879.7418981801
3364,222445.29974119435
3365,403926.66721894103
3366,228888.75756782887
3367,266337.1675005649
3368,294966.50985731476
3369,222421.63115097542
3370,106194.6039230682
3371,211128.55168718766
3372,168360.0454066466
3373,225725.98284755845
3374,225381.99345520436
3375,151597.97984776297
3376,388657.3391102822
3377,193248.3271397724
3378,185541.4632890293
3379,175415.45076447184
3380,352752.4081754477
3381,239054.28098229453
3382,300260.1211342022
3383,271280.476039326
3384,168723.46937139452
3385,346974.0349458847
3386,199303.41381121762
3387,228650.1858572267
3388,234461.6237016874
3389,274119.0127782362
3390,168912.72843538123
3391,346141.5531585653
3392,132676.29817305406
3393,161082.3843282028
3394,120005.48666135188
3395,198082.62223829754
3396,455476.2998525734
3397,330912.4333980112
3398,359942.3425863282
3399,161491.49109185665
3400,375274.4725704421
3401,195957.03580898032
3402,348639.1724540986
3403,230985.38952084907
3404,191331.93225433826
3405,186663.64828811624
3406,231878.94838810127
3407,205753.51093679105
3408,169671.9851357717
3409,226942.27031177067
3410,193592.25936255502
3411,326762.26196299517
3412,189136.31393785286
3413,226941.05694974298
3414,168672.85438609525
3415,207105.3926747065
3416,149728.00438904087
3417,125625.30302017406
3418,170749.84688009185
3419,167340.22707182937
3420,194668.79046873483
3421,179397.84074046373
3422,259297.6232371562
3423,196645.5088756933
3424,179299.83727708805
3425,291864.5693084948
3426,178167.50320476218
3427,130399.12312832753
3428,139946.6554934794
3429,196659.4410314241
3430,190441.5697469311
3431,192425.24570822346
3432,217290.20411377374
3433,183992.62011682845
3434,151843.41850515007
3435,297484.8266886195
3436,140833.3373118181
3437,218952.76035524203
3438,242361.40603560678
3439,161542.71790263394
3440,188037.93805098775
3441,201193.15401443624
3442,165316.38011615316
3443,386614.7089054537
3444,320135.7489879454
3445,148734.00166875895
3446,179026.5896440196
3447,359199.37169636204
3448,243622.29557605635
3449,370760.29467964283
3450,173460.1764036908
3451,454429.21649508295
3452,254161.8339984497
3453,187040.64444446604
3454,170048.54394291798
3455,246144.24533194824
3456,197784.6263879677
3457,359163.69989391504
3458,218087.52892968076
3459,241099.02846157088
3460,187647.09536080193
3461,204346.6625887015
3462,121148.72525370003
3463,178065.32821146506
3464,148160.31354494835
3465,192952.8830295503
3466,185921.02081354818
3467,380063.52854033845
3468,182347.1100049465
3469,245345.87127010524
3470,199990.37860081677
3471,182411.01921066924
3472,176376.8019961257
3473,193110.84016635251
3474,259204.55544751827
3475,431974.8066733999
3476,163396.41810568803
3477,354919.62063215824
3478,208130.14881861312
3479,153096.28359723993
3480,191129.31388065778
3481,118411.90035837598
3482,144207.49926972153
3483,177270.99285734686
3484,255742.76964444853
3485,266025.16283105797
3486,231667.9499698215
3487,80480.51761135741
3488,236777.8837159072
3489,223786.1932938338
3490,379141.04639873066
3491,205446.26675765443
3492,222480.8758377964
3493,302804.1947624636
3494,201390.3647069548
3495,184630.17714171577
3496,147828.86424013108
3497,176271.03271585808
3498,182593.99315389516
3499,276712.95009998704
3500,159443.84952720386
3501,179850.57536985065
3502,157640.3853871617
3503,186529.2980851689
3504,207523.96646395192
3505,339334.1499006334
3506,222381.22711267776
3507,154379.96348180965
3508,287769.56361639395
3509,253440.1218931481
3510,224330.9048255764
3511,159999.85893239715
3512,182630.58371945628
3513,243255.58185424653
3514,330422.6255068537
3515,171782.38639074855
3516,178790.46467490587
3517,200702.49191217416
3518,212136.7133747033
3519,150993.75800386365
3520,140620.81888997677
3521,173846.2783587945
3522,145666.2839464346
3523,314516.0001102171
3524,189932.6580263532
3525,206955.2789417683
3526,160500.64588342153
3527,183869.72183548042
3528,129846.95719890157
3529,250052.27993270918
3530,151282.711149526
3531,134220.72643413823
3532,192149.41969187316
3533,134944.27143554873
3534,218849.8937568171
3535,274090.2265927846
3536,208780.84563893723
3537,216400.95544182239
3538,232818.37711133304
3539,194759.87838100325
3540,146745.7489449732
3541,171576.27787703893
3542,182075.67830390084
3543,139774.89056719106
3544,176702.11480250853
3545,278024.10246863915
3546,396561.9020122452
3547,156946.47671941426
3548,273018.9372544021
3549,200238.3972561884
3550,199196.69238566424
3551,227084.0050933196
3552,158462.99939177115
3553,352146.5684819791
3554,238514.99804736514
3555,255046.324629656
3556,189231.88486627373
3557,313851.69596374023
3558,297921.9100887163
3559,173750.88888647457
3560,219601.22497542785
3561,171914.5914510872
3562,131243.1467361047
3563,151157.56407144736
3564,192413.9532685038
3565,171473.14976600162
3566,176769.1887677434
3567,164886.45914428204
3568,336042.6715780644
3569,152184.72255129553
3570,240712.07155611797
3571,201645.3334452492
3572,311495.514041456
3573,267525.3649608042
3574,152922.46567673938
3575,319893.5889338317
3576,139960.56195959935
3577,384045.5187128282
3578,123046.08516592381
3579,99803.01800025563
3580,240571.32142530146
3581,173676.49343377844
3582,214283.12190796353
3583,182564.23671851202
3584,296627.41952757863
3585,175237.1377820945
3586,182806.89584674954
3587,240871.80886608645
3588,123855.14585953265
3589,192047.95683797423
3590,399932.4232418969
3591,413420.19339652394
3592,179357.6604888683
3593,152598.77125089485
3594,352931.66745017713
3595,181829.01621369607
3596,162018.78413329262
3597,198414.382324187
3598,228181.84623539366
3599,180358.00157164384
3600,156187.6924256074
3601,242212.41140349195
3602,130802.8083508347
3603,164523.8324728803
3604,379964.0284483717
3605,249274.39885747843
3606,213625.80856814006
3607,385905.7577364325
3608,179195.04955339473
3609,392219.42509288987
3610,203081.08152151376
3611,210557.19624112867
3612,228298.6393880287
3613,226105.93888092253
3614,208518.37016288232
3615,301710.34450255963
3616,208495.8017768821
3617,347494.4184755044
3618,190397.9892282153
3619,245539.07036082828
3620,348194.786179496
3621,224591.62239688472
3622,222764.61102248193
3623,171310.3106977908
3624,189393.03006371748
3625,246273.22567911402
3626,254478.5401332481
3627,149447.454130754
3628,160732.11715477833
3629,160641.22940443267
3630,204596.70325889968
3631,137464.11022107198
3632,287769.3845766429
3633,283864.8005667403
3634,222210.77905371253
3635,191447.74792788486
3636,225581.79991421942
3637,198081.9469005938
3638,253985.51661142867
3639,174196.07363886797
3640,194254.81710516152
3641,222205.08258118504
3642,195131.34999004635
3643,211132.80266535465
3644,268766.6147772211
3645,210073.9294605803
3646,149389.91569409275
3647,135211.18398637112
3648,233408.5337938845
3649,252465.31197393016
3650,176883.34507309715
3651,158082.42234941234
3652,165110.33617567093
3653,161318.08445311437
3654,227985.07845699624
3655,240074.80882402818
3656,244526.20881733636
3657,191028.2588640777
3658,182916.63943010144
3659,202888.31946926666
3660,182854.82588506176
3661,154814.4618392634
3662,223890.97909104225
3663,184492.111702427
3664,225512.22583758205
3665,124913.89075603065
3666,94748.61996786475
3667,133716.69470195766
3668,310348.8404741643
3669,296506.8664251839
3670,194162.81398853802
3671,296556.7557868115
3672,166400.27257195077
3673,136520.97991779304
3674,126581.28385912928
3675,195437.41804940056
3676,278632.4654229649
3677,287822.9524007462
3678,158682.41682721244
3679,131060.87694689653
3680,192484.82405605243
3681,173048.84496258467
3682,190555.72532493225
3683,251400.87678256122
3684,122842.80027494232
3685,210280.09822951027
3686,246067.85262863786
3687,415611.8118000151
3688,186254.03490426022
3689,151851.84343840624
3690,185397.85530553982
3691,237244.83455512606
3692,325742.26882517745
3693,214888.96123538923
3694,199684.1578108354
3695,121662.72399854605
3696,140008.83919088414
3697,424430.9935249381
3698,173274.46597454484
3699,248615.1002976483
3700,365306.31693967787
3701,176992.31131205498
3702,252584.34292020346
3703,198082.29719702137
3704,339423.79034590186
3705,181273.60828908975
3706,191334.21043932706
3707,256276.2872178128
3708,343838.4180786574
3709,167517.79168967318
3710,214013.1999503748
3711,191230.47207930233
3712,165597.34227046886
3713,220717.99414838917
3714,253803.9953284433
3715,180155.97067264162
3716,149104.27988035054
3717,273460.3497380141
3718,159902.4071244127
3719,162580.88517260607
3720,279976.0267245531
3721,375485.4808310566
3722,224320.91378376502
3723,164386.25684231476
3724,411798.0481684479
3725,339112.0831908724
3726,157179.76438671033
3727,146847.82633496152
3728,255009.2713883996
3729,240092.1168771596
3730,146936.78931925673
3731,156388.53676634477
3732,266381.7507586508
3733,184072.1342637526
3734,185746.00937260714
3735,231875.58007136348
3736,434607.2632905269
3737,276521.66305998404
3738,154410.31570442926
3739,172042.8909278561
3740,193584.68967224995
3741,186021.26794936604
3742,122448.23913844001
3743,289979.41242509277
3744,211460.70851085632
3745,183786.71996733782
3746,179830.1467098161
3747,426066.33153049694
3748,281856.97627141146
3749,178997.45310644474
3750,182411.88394280695
3751,247285.91014474325
3752,175919.50433606922
3753,213282.79956920954
3754,200544.2096909635
3755,181583.43871420232
3756,183944.83142446596
3757,158567.03057965377
3758,246146.06298157564
3759,161369.38269498144
3760,198217.97523714413
3761,236777.47735167958
3762,182329.92488395947
3763,141820.5405642555
3764,210212.95122176773
3765,180283.61805698395
3766,159472.47951159242
3767,236951.74078039703
3768,150379.54926616207
3769,163271.82622327752
3770,195186.69591884606
3771,230863.46562349302
3772,261713.93992143447
3773,183017.86760655936
3774,150963.10623547554
3775,290097.9350216898
3776,339411.7737929988
3777,165790.51588974486
3778,164850.08630518432
3779,171280.8957677602
3780,317693.9137273696
3781,169131.66433894943
3782,249657.68047023835
3783,227327.35022186826
3784,304767.49341639015
3785,156446.47080251665
3786,151551.09611859708
3787,460045.89074773074
3788,136753.10298625167
3789,272309.0442245194
3790,323487.66355242615
3791,122950.03867145922
3792,187051.5026714381
3793,154882.63131379653
3794,187588.59164539224
3795,393240.2407096988
3796,239149.43358575943
3797,151837.6517666984
3798,222560.2725570999
3799,159104.69191894535
3800,269973.1536967802
3801,198211.90285924487
3802,185616.6049407652
3803,207706.80381941312
3804,181519.52962274215
3805,157751.16669319227
3806,223324.23561858165
3807,237804.29072657521
3808,297045.355767189
3809,264221.6622981167
3810,169236.12424684127
3811,127545.45064039105
3812,212216.91559746477
3813,209849.17993489542
3814,201940.96247426776
3815,234361.5185621141
3816,277011.73580905446
3817,206831.72705260734
3818,201895.77124180537
3819,144062.3218113505
3820,283481.4228019877
3821,235487.3426553743
3822,205277.53422212566
3823,219077.83440095754
3824,196694.94334589102
3825,246881.77954464444
3826,161251.19507271738
3827,290839.37879946356
3828,158371.07713842188
3829,174568.6706173545
3830,162384.58224640213
3831,284976.6112749904
3832,148553.9946734773
3833,327541.90042701893
3834,242480.08305922613
3835,191399.35214098275
3836,133243.2892164119
3837,187195.10024478735
3838,157628.5491477168
3839,145439.97449648698
3840,256331.0518474146
3841,157019.64902271386
3842,169983.1953212624
3843,205570.25532880647
3844,133967.3872036482
3845,158518.04955673433
3846,209573.7965293686
3847,162349.81844945243
3848,261212.05176676987
3849,250958.83517488017
3850,219780.66951840586
3851,178231.8882456746
3852,173251.09662722718
3853,201116.354716973
3854,230307.2088174513
3855,82365.60145360771
3856,224799.6216168112
3857,173256.04191855722
3858,172514.40750485356
3859,292026.48574303114
3860,244654.88787758682
3861,166488.34628967647
3862,493610.27541867713
3863,168330.67555250312
3864,344806.71199964307
3865,176778.99129504268
3866,362156.96935819107
3867,111217.27999178697
3868,169679.8545778349
3869,294997.60055290506
3870,158975.48386210954
3871,209439.6497780879
3872,248566.74196175922
3873,288437.5955946869
3874,167962.40135122585
3875,142794.3919996313
3876,191543.64024706057
3877,173206.85640496353
3878,175531.97004881536
3879,171319.32802409757
3880,187865.5423967291
3881,208578.59131707333
3882,155963.9983707865
3883,98459.68561900775
3884,226917.6571718556
3885,245472.7735145836
3886,250300.31759421885
3887,320327.2648626492
3888,157366.05994279857
3889,207145.4817489422
3890,125958.57587523261
3891,189019.6052706071
3892,257591.38373090635
3893,227626.41602247697
3894,250730.97063194026
3895,330574.1098413242
3896,388184.75294148014
3897,185883.38780844706
3898,243720.6623658731
3899,197261.97794773846
3900,116770.44093535819
3901,191801.322515403
3902,165330.99525778007
3903,149030.15924645332
3904,139946.6554934794
3905,166346.57245034244
3906,178286.52484449034
3907,191036.7706579054
3908,217342.46782260353
3909,81255.49297704766
3910,289814.4857611331
3911,218493.05919965985
3912,336802.25793573615
3913,245511.3249318352
3914,155348.30234731192
3915,160660.93012225805
3916,137631.5345674564
3917,208723.3696420449
3918,199832.5866274247
